id,label,color
2159,MPO-MPN Glut_4,#CCB100
2160,MPO-MPN Glut_5,#2DCC00
2161,MPO-MPN Glut_5,#5CCC74
2162,MPO-MPN Glut_5,#769900
2163,MPO-MPN Glut_6,#FF0800
2164,MPO-MPN Glut_6,#00993C
2165,MPO-MPN Glut_6,#5D1799
2166,DMH Hmx2 Glut_1,#002B99
2167,DMH Hmx2 Glut_1,#FF00EA
2168,DMH Hmx2 Glut_1,#462E99
2169,DMH Hmx2 Glut_1,#99455B
2170,DMH Hmx2 Glut_1,#FFCE73
2171,DMH Hmx2 Glut_1,#FF0024
2172,DMH Hmx2 Glut_1,#7C7300
2173,DMH Hmx2 Glut_1,#38CC1F
2174,DMH Hmx2 Glut_1,#E6FF26
2175,DMH Hmx2 Glut_2,#1F71CC
2176,DMH Hmx2 Glut_2,#268E00
2177,ARH-PVp Tbx3 Gaba_1,#CC1300
2178,ARH-PVp Tbx3 Gaba_1,#FFC273
2179,ARH-PVp Tbx3 Gaba_1,#259900
2180,ARH-PVp Tbx3 Gaba_1,#CC4C1F
2181,ARH-PVp Tbx3 Gaba_2,#1F6ECC
2182,ARH-PVp Tbx3 Gaba_2,#ADCC3D
2183,ARH-PVp Tbx3 Gaba_2,#CAFF4D
2184,ARH-PVp Tbx3 Gaba_3,#9DFF73
2185,ARH-PVp Tbx3 Gaba_3,#CC473D
2186,ARH-PVp Tbx3 Gaba_3,#369900
2187,ARH-PVp Tbx3 Gaba_3,#74CC00
2188,ARH-PVp Tbx3 Glut_1,#00A8CC
2189,ARH-PVp Tbx3 Glut_1,#172B99
2190,ARH-PVp Tbx3 Glut_1,#004499
2191,ARH-PVp Tbx3 Glut_1,#FFD473
2192,ARH-PVp Tbx3 Glut_2,#009980
2193,ARH-PVp Tbx3 Glut_2,#73FFDB
2194,ARH-PVp Tbx3 Glut_2,#CC5C7B
2195,ARH-PVp Tbx3 Glut_3,#CCC65C
2196,ARH-PVp Tbx3 Glut_3,#6700CC
2197,ARH-PVp Tbx3 Glut_4,#99458D
2198,ARH-PVp Tbx3 Glut_5,#734D00
2199,DMH-LHA Vgll2 Glut_1,#4DD000
2200,DMH-LHA Vgll2 Glut_2,#2E9951
2201,DMH-LHA Vgll2 Glut_3,#FF6A4D
2202,DMH-LHA Vgll2 Glut_3,#6AFF4D
2203,DMH-LHA Vgll2 Glut_4,#44CC3D
2204,VMH Fezf1 Glut_1,#90992E
2205,VMH Fezf1 Glut_1,#FF804D
2206,VMH Fezf1 Glut_1,#0086CC
2207,VMH Fezf1 Glut_1,#994571
2208,VMH Fezf1 Glut_2,#CC1F9B
2209,VMH Fezf1 Glut_2,#49992E
2210,VMH Fezf1 Glut_2,#2E9975
2211,VMH Fezf1 Glut_2,#FFC726
2212,VMH Fezf1 Glut_3,#26FF3E
2213,VMH Fezf1 Glut_3,#994579
2214,VMH Fezf1 Glut_3,#1200CC
2215,VMH Nr5a1 Glut_1,#FF002F
2216,VMH Nr5a1 Glut_1,#990067
2217,VMH Nr5a1 Glut_1,#901799
2218,VMH Nr5a1 Glut_1,#991724
2219,VMH Nr5a1 Glut_1,#AA5CCC
2220,VMH Nr5a1 Glut_2,#879917
2221,VMH Nr5a1 Glut_2,#002CCC
2222,VMH Nr5a1 Glut_2,#8BFF00
2223,VMH Nr5a1 Glut_2,#CC6A5C
2224,VMH Nr5a1 Glut_3,#CC691F
2225,VMH Nr5a1 Glut_3,#CC7D5C
2226,VMH Nr5a1 Glut_3,#997900
2227,VMH Nr5a1 Glut_3,#001BCC
2228,VMH Nr5a1 Glut_4,#9A5CCC
2229,VMH Nr5a1 Glut_4,#1FC0CC
2230,VMH Nr5a1 Glut_4,#17992C
2231,VMH Nr5a1 Glut_5,#CC5CBC
2232,VMH Nr5a1 Glut_5,#26AF00
2233,VMH Nr5a1 Glut_6,#456699
2234,LHA Pmch Glut_1,#57CC1F
2235,LHA Pmch Glut_1,#531FCC
2236,LHA Pmch Glut_1,#F8FF00
2237,LHA Pmch Glut_2,#1FCC95
2238,LHA Pmch Glut_2,#FF26A7
2239,LGv Otx2 Gaba_1,#B600CC
2240,LGv Otx2 Gaba_1,#9DCC3D
2241,LGv Otx2 Gaba_1,#738200
2242,LGv Otx2 Gaba_1,#0045CC
2243,LGv Otx2 Gaba_1,#B82600
2244,LGv Otx2 Gaba_2,#653DCC
2245,LGv Otx2 Gaba_2,#5CCC7E
2246,LGv Otx2 Gaba_3,#C54D00
2247,PVH-LHA Barhl2 Glut_1,#CCBA1F
2248,PVH-LHA Barhl2 Glut_1,#CCBF00
2249,PVH-LHA Barhl2 Glut_1,#4D7500
2250,PVH-LHA Barhl2 Glut_1,#99872E
2251,PVH-LHA Barhl2 Glut_1,#2E9976
2252,PVH-LHA Barhl2 Glut_1,#459984
2253,PVH-LHA Barhl2 Glut_1,#8F9900
2254,PVH-LHA Barhl2 Glut_2,#65992E
2255,PVH-LHA Barhl2 Glut_2,#992E7D
2256,PVH-LHA Barhl2 Glut_2,#FF73F8
2257,PVH-LHA Barhl2 Glut_2,#CC1F5A
2258,PVH-LHA Barhl2 Glut_2,#4DFFC1
2259,PVH-LHA Barhl2 Glut_2,#CC5C62
2260,PVH-LHA Barhl2 Glut_3,#CC5F3D
2261,ADP-MPO Trp73 Glut_1,#6A2600
2262,ADP-MPO Trp73 Glut_1,#3D55CC
2263,ADP-MPO Trp73 Glut_1,#BA3DCC
2264,ADP-MPO Trp73 Glut_1,#992E81
2265,ADP-MPO Trp73 Glut_1,#675CCC
2266,ADP-MPO Trp73 Glut_1,#491FCC
2267,ADP-MPO Trp73 Glut_1,#3E992E
2268,ADP-MPO Trp73 Glut_1,#2E4E99
2269,ADP-MPO Trp73 Glut_2,#7BCC5C
2270,ADP-MPO Trp73 Glut_2,#99902E
2271,ADP-MPO Trp73 Glut_2,#8D9945
2272,ADP-MPO Trp73 Glut_2,#2F00CC
2273,ADP-MPO Trp73 Glut_2,#173299
2274,ADP-MPO Trp73 Glut_2,#994546
2275,ADP-MPO Trp73 Glut_2,#7AFF26
2276,ADP-MPO Trp73 Glut_3,#8F2E99
2277,ADP-MPO Trp73 Glut_3,#CC753D
2278,ADP-MPO Trp73 Glut_3,#3DC0CC
2279,ADP-MPO Trp73 Glut_3,#969917
2280,SI-MA-LPO Skor1 Glut_1,#8CCC1F
2281,SI-MA-LPO Skor1 Glut_1,#89FF73
2282,SI-MA-LPO Skor1 Glut_1,#CC471F
2283,SI-MA-LPO Skor1 Glut_1,#7FCC00
2284,SI-MA-LPO Skor1 Glut_1,#FF9673
2285,SI-MA-LPO Skor1 Glut_1,#FF7B4D
2286,SI-MA-LPO Skor1 Glut_1,#269917
2287,SI-MA-LPO Skor1 Glut_1,#FFA700
2288,SI-MA-LPO Skor1 Glut_1,#CC5C8E
2289,SI-MA-LPO Skor1 Glut_1,#990069
2290,SI-MA-LPO Skor1 Glut_1,#3D94CC
2291,SI-MA-LPO Skor1 Glut_1,#F9FF4D
2292,SI-MA-LPO Skor1 Glut_1,#5C71CC
2293,SI-MA-LPO Skor1 Glut_2,#0053CC
2294,SI-MA-LPO Skor1 Glut_2,#3F9917
2295,SI-MA-LPO Skor1 Glut_2,#00CC47
2296,SI-MA-LPO Skor1 Glut_2,#619945
2297,SI-MA-LPO Skor1 Glut_2,#00CCC9
2298,SI-MA-LPO Skor1 Glut_2,#E24D00
2299,SI-MA-LPO Skor1 Glut_2,#949917
2300,SI-MA-LPO Skor1 Glut_2,#FF26FE
2301,SI-MA-LPO Skor1 Glut_2,#499900
2302,SI-MA-LPO Skor1 Glut_3,#2E7999
2303,SI-MA-LPO Skor1 Glut_3,#998745
2304,SI-MA-LPO Skor1 Glut_3,#5CCC85
2305,SI-MA-LPO Skor1 Glut_3,#009940
2306,SI-MA-LPO Skor1 Glut_3,#006600
2307,SI-MA-LPO Skor1 Glut_3,#B52600
2308,SI-MA-LPO Skor1 Glut_3,#FFCA73
2309,SI-MA-LPO Skor1 Glut_3,#FF0060
2310,SI-MA-LPO Skor1 Glut_4,#35FF26
2311,SI-MA-LPO Skor1 Glut_4,#CCAA5C
2312,SI-MA-LPO Skor1 Glut_4,#019900
2313,SI-MA-LPO Skor1 Glut_4,#FFFE4D
2314,SI-MA-LPO Skor1 Glut_4,#D4FF4D
2315,SI-MA-LPO Skor1 Glut_4,#0023CC
2316,SI-MA-LPO Skor1 Glut_4,#1F3CCC
2317,SI-MA-LPO Skor1 Glut_5,#8B9945
2318,SI-MA-LPO Skor1 Glut_5,#175F99
2319,SI-MA-LPO Skor1 Glut_5,#4DFFAB
2320,SI-MA-LPO Skor1 Glut_5,#994D17
2321,SI-MA-LPO Skor1 Glut_5,#4D6800
2322,SI-MA-LPO Skor1 Glut_5,#965CCC
2323,SI-MA-LPO Skor1 Glut_5,#FF3D00
2324,SI-MA-LPO Skor1 Glut_5,#69CC5C
2325,SI-MA-LPO Skor1 Glut_5,#534D00
2326,SI-MA-LPO Skor1 Glut_5,#130099
2327,SI-MA-LPO Skor1 Glut_6,#5CCC6B
2328,SI-MA-LPO Skor1 Glut_6,#2E9938
2329,SI-MA-LPO Skor1 Glut_6,#2E992E
2330,SI-MA-LPO Skor1 Glut_6,#171C99
2331,SI-MA-LPO Skor1 Glut_6,#20CC1F
2332,SI-MA-LPO Skor1 Glut_6,#994557
2333,SI-MA-LPO Skor1 Glut_6,#7F2600
2334,SI-MA-LPO Skor1 Glut_6,#52CC00
2335,SI-MA-LPO Skor1 Glut_6,#6ACC5C
2336,SI-MA-LPO Skor1 Glut_6,#26FF2F
2337,SI-MA-LPO Skor1 Glut_6,#1CCC00
2338,SI-MA-LPO Skor1 Glut_6,#006200
2339,SI-MA-LPO Skor1 Glut_6,#923DCC
2340,SI-MA-LPO Skor1 Glut_7,#CC3200
2341,SI-MA-LPO Skor1 Glut_7,#998117
2342,SI-MA-LPO Skor1 Glut_7,#73FFC1
2343,SI-MA-LPO Skor1 Glut_7,#998100
2344,SI-MA-LPO Skor1 Glut_7,#992E69
2345,SI-MA-LPO Skor1 Glut_8,#990078
2346,SI-MA-LPO Skor1 Glut_8,#FF5900
2347,SI-MA-LPO Skor1 Glut_8,#994576
2348,SI-MA-LPO Skor1 Glut_8,#BC7300
2349,SI-MA-LPO Skor1 Glut_8,#FF7B73
2350,PRC-PAG Pax6 Glut_1,#694D00
2351,PRC-PAG Pax6 Glut_1,#CC6700
2352,PRC-PAG Pax6 Glut_1,#AFFF4D
2353,PRC-PAG Pax6 Glut_1,#73FFBF
2354,PRC-PAG Pax6 Glut_1,#CC5C72
2355,PRC-PAG Pax6 Glut_1,#FF266E
2356,PRC-PAG Pax6 Glut_1,#00FF37
2357,PRC-PAG Pax6 Glut_1,#915CCC
2358,PRC-PAG Pax6 Glut_1,#CCA800
2359,PRC-PAG Pax6 Glut_2,#21FF00
2360,PRC-PAG Pax6 Glut_2,#CCB55C
2361,PRC-PAG Pax6 Glut_2,#26B800
2362,PRC-PAG Pax6 Glut_2,#FF9900
2363,PRC-PAG Pax6 Glut_2,#5D4D00
2364,PRC-PAG Pax6 Glut_2,#3DA6CC
2365,PRC-PAG Pax6 Glut_2,#1F89CC
2366,PRC-PAG Pax6 Glut_2,#FF2800
2367,PRC-PAG Pax6 Glut_3,#172799
2368,PRC-PAG Pax6 Glut_4,#179994
2369,PRC-PAG Pax6 Glut_5,#26FFF8
2370,MEA Otp Glut,#99542E
2371,MEA Otp Glut,#CC4E1F
2372,MEA Otp Glut,#773DCC
2373,MEA Otp Glut,#66CC3D
2374,MEA Otp Glut,#45998B
2375,MEA-BST Otp Glut_1,#45995C
2376,MEA-BST Otp Glut_1,#D1FF00
2377,MEA-BST Otp Glut_1,#2E9942
2378,MEA-BST Otp Glut_1,#8C2E99
2379,MEA-BST Otp Glut_1,#45996A
2380,MEA-BST Otp Glut_1,#A2CC5C
2381,MEA-BST Otp Glut_2,#2E9960
2382,MEA-BST Otp Glut_2,#459990
2383,MEA-BST Otp Glut_2,#179988
2384,MEA-BST Otp Glut_3,#993100
2385,LHA-MEA Otp Glut_1,#1F54CC
2386,LHA-MEA Otp Glut_1,#874D00
2387,LHA-MEA Otp Glut_1,#8F4599
2388,LHA-MEA Otp Glut_1,#3DCCC9
2389,LHA-MEA Otp Glut_1,#992E59
2390,LHA-MEA Otp Glut_1,#176A99
2391,LHA-MEA Otp Glut_2,#967300
2392,PVa-AHN-LHA Otp Glut_1,#FFE74D
2393,PVa-AHN-LHA Otp Glut_1,#3DCC99
2394,PVa-AHN-LHA Otp Glut_1,#179955
2395,PVa-AHN-LHA Otp Glut_1,#201799
2396,PVa-AHN-LHA Otp Glut_1,#6CCC3D
2397,PVa-AHN-LHA Otp Glut_2,#C07300
2398,PVa-AHN-LHA Otp Glut_2,#1FCCA8
2399,PVa-AHN-LHA Otp Glut_2,#007999
2400,PVa-AHN-LHA Otp Glut_2,#6BCC1F
2401,PVa-AHN-LHA Otp Glut_3,#1FCC60
2402,PVa-AHN-LHA Otp Glut_3,#4DC900
2403,PVa-AHN-LHA Otp Glut_3,#BCCC5C
2404,PVa-AHN-LHA Otp Glut_4,#ACFF73
2405,PVa-AHN-LHA Otp Glut_4,#4DFFA1
2406,AHN-RCH-TU-SBPV Otp Glut_1,#F1FF4D
2407,AHN-RCH-TU-SBPV Otp Glut_1,#00CCAF
2408,AHN-RCH-TU-SBPV Otp Glut_1,#CC00C0
2409,AHN-RCH-TU-SBPV Otp Glut_1,#169900
2410,AHN-RCH-TU-SBPV Otp Glut_1,#26FA00
2411,AHN-RCH-TU-SBPV Otp Glut_2,#FF2653
2412,AHN-RCH-TU-SBPV Otp Glut_2,#FFEB26
2413,AHN-RCH-TU-SBPV Otp Glut_2,#993017
2414,AHN-RCH-TU-SBPV Otp Glut_2,#999317
2415,AHN-RCH-TU-SBPV Otp Glut_2,#179957
2416,AHN-RCH-TU-SBPV Otp Glut_2,#5CBACC
2417,AHN-RCH-TU-SBPV Otp Glut_2,#4D4D00
2418,AHN-RCH-TU-SBPV Otp Glut_3,#FF6A26
2419,AHN-RCH-TU-SBPV Otp Glut_3,#CC5CAD
2420,AHN-RCH-TU-SBPV Otp Glut_3,#661799
2421,AHN-RCH-TU-SBPV Otp Glut_3,#5CCC1F
2422,AHN-RCH-TU-SBPV Otp Glut_4,#17997B
2423,AHN-RCH-TU-SBPV Otp Glut_4,#97CC3D
2424,AHN-RCH-TU-SBPV Otp Glut_4,#B65CCC
2425,AHN-RCH-TU-SBPV Otp Glut_4,#CC3DC5
2426,AHN-RCH-TU-SBPV Otp Glut_5,#179940
2427,AHN-RCH-TU-SBPV Otp Glut_6,#998017
2428,AHN-RCH-TU-SBPV Otp Glut_7,#5C7ECC
2429,AHN-RCH-TU-SBPV Otp Glut_7,#865CCC
2430,AHN-RCH-TU-SBPV Otp Glut_7,#00FFF6
2431,PVH-PVHd-SO Otp Glut_1,#B5CC1F
2432,PVH-PVHd-SO Otp Glut_1,#00CC4F
2433,PVH-PVHd-SO Otp Glut_1,#82FF4D
2434,PVH-PVHd-SO Otp Glut_1,#ACFF4D
2435,PVH-PVHd-SO Otp Glut_1,#FF9D73
2436,PVH-PVHd-SO Otp Glut_2,#5CCC3D
2437,PVH-PVHd-SO Otp Glut_2,#5CCCAC
2438,PVH-PVHd-SO Otp Glut_2,#50FF26
2439,PVH-PVHd-SO Otp Glut_2,#F10000
2440,PVH-PVHd-SO Otp Glut_2,#1FC5CC
2441,PVH-PVHd-SO Otp Glut_2,#321799
2442,PVH-PVHd-SO Otp Glut_3,#650099
2443,PVH-PVHd-SO Otp Glut_3,#674D00
2444,PVH-PVHd-SO Otp Glut_3,#991770
2445,PVH-PVHd-SO Otp Glut_3,#68992E
2446,PVH-PVHd-SO Otp Glut_4,#4DFF9F
2447,PVH-PVHd-SO Otp Glut_4,#993817
2448,PVH-PVHd-SO Otp Glut_4,#26AC00
2449,PVH-PVHd-SO Otp Glut_5,#739400
2450,PVH-PVHd-SO Otp Glut_5,#8A7300
2451,PVH-PVHd-SO Otp Glut_5,#458A99
2452,PVH-PVHd-SO Otp Glut_6,#999200
2453,PVH-PVHd-SO Otp Glut_6,#173499
2454,PH-ant Otp Glut_1,#FFDC00
2455,PH-ant Otp Glut_1,#241799
2456,PH-ant Otp Glut_1,#009942
2457,PH-ant Otp Glut_1,#2E9970
2458,PH-ant Otp Glut_1,#992C00
2459,PH-ant Otp Glut_1,#342E99
2460,PH-ant Otp Glut_1,#2E5199
2461,PH-ant Otp Glut_2,#2E4299
2462,PH-ant Otp Glut_2,#CC1500
2463,PH-ant Otp Glut_2,#99454F
2464,PH-ant Otp Glut_2,#CCBD5C
2465,PH-ant Otp Glut_2,#739A00
2466,PH-ant Otp Glut_2,#73FFCD
2467,PH-ant Otp Glut_3,#CC9A3D
2468,PH-ant Otp Glut_3,#99458F
2469,PH-ant Otp Glut_3,#00C800
2470,PH-ant Otp Glut_3,#FF7F26
2471,PH-ant Otp Glut_3,#4DBC00
2472,PH-ant Otp Glut_3,#5CCCC8
2473,PH-ant Otp Glut_4,#992E87
2474,PH-ant Otp Glut_4,#994573
2475,PH-ant Otp Glut_4,#73F100
2476,PH-ant Otp Glut_4,#FFC04D
2477,PH-ant Otp Glut_4,#01FF00
2478,PH-ant Otp Glut_4,#3D84CC
2479,PH-ant Otp Glut_5,#CC813D
2480,PH-ant Otp Glut_5,#8A2E99
2481,PH-ant Otp Glut_5,#CC5C8C
2482,PH-ant Otp Glut_5,#713DCC
2483,PH-ant Otp Glut_5,#3DCCA7
2484,PH-ant Otp Glut_5,#C87300
2485,PH-ant Otp Glut_5,#FFAB73
2486,PH-ant Otp Glut_6,#FF8700
2487,PH-ant Otp Glut_6,#FF8073
2488,PH-ant Otp Glut_6,#990087
2489,PH-ant Otp Glut_7,#26FF6B
2490,PH-ant Otp Glut_7,#CC915C
2491,PH-ant Otp Glut_7,#67FF4D
2492,PH-ant Otp Glut_7,#6C0099
2493,PH-ant Otp Glut_7,#1F24CC
2494,PH-ant Otp Glut_7,#B83DCC
2495,STN-PSTN Pitx2 Glut_1,#CC00CB
2496,STN-PSTN Pitx2 Glut_1,#009909
2497,STN-PSTN Pitx2 Glut_1,#ABCC1F
2498,STN-PSTN Pitx2 Glut_1,#459900
2499,STN-PSTN Pitx2 Glut_1,#996545
2500,STN-PSTN Pitx2 Glut_1,#CC5C97
2501,STN-PSTN Pitx2 Glut_1,#CC1F25
2502,STN-PSTN Pitx2 Glut_2,#C7FF00
2503,STN-PSTN Pitx2 Glut_2,#009945
2504,STN-PSTN Pitx2 Glut_2,#CC551F
2505,STN-PSTN Pitx2 Glut_2,#B1CC5C
2506,STN-PSTN Pitx2 Glut_2,#FFB94D
2507,STN-PSTN Pitx2 Glut_2,#742E99
2508,STN-PSTN Pitx2 Glut_3,#FF2647
2509,STN-PSTN Pitx2 Glut_3,#007BCC
2510,STN-PSTN Pitx2 Glut_3,#1FCC57
2511,STN-PSTN Pitx2 Glut_3,#FFB500
2512,STN-PSTN Pitx2 Glut_3,#524599
2513,STN-PSTN Pitx2 Glut_3,#FF2683
2514,STN-PSTN Pitx2 Glut_4,#FF0400
2515,STN-PSTN Pitx2 Glut_4,#001899
2516,STN-PSTN Pitx2 Glut_4,#99457F
2517,STN-PSTN Pitx2 Glut_4,#CC8C3D
2518,STN-PSTN Pitx2 Glut_4,#634599
2519,STN-PSTN Pitx2 Glut_5,#996D45
2520,STN-PSTN Pitx2 Glut_5,#995417
2521,STN-PSTN Pitx2 Glut_5,#CC9200
2522,STN-PSTN Pitx2 Glut_5,#4DFF4D
2523,STN-PSTN Pitx2 Glut_6,#262B00
2524,STN-PSTN Pitx2 Glut_6,#FF4DA7
2525,STN-PSTN Pitx2 Glut_7,#991787
2526,PM Pitx2 Glut_1,#000B99
2527,PM Pitx2 Glut_1,#4A992E
2528,PM Pitx2 Glut_1,#CC5CAE
2529,PM Pitx2 Glut_1,#265B00
2530,PM Pitx2 Glut_1,#996617
2531,PM Pitx2 Glut_2,#2E4799
2532,PM Pitx2 Glut_2,#FF0000
2533,PM Pitx2 Glut_2,#99006D
2534,PM Pitx2 Glut_2,#FF734D
2535,PM Pitx2 Glut_3,#1FCC65
2536,PM Pitx2 Glut_3,#2E8299
2537,PM Pitx2 Glut_3,#4DE100
2538,PM Pitx2 Glut_3,#2E9979
2539,PM Pitx2 Glut_3,#7CCC00
2540,PH Pitx2 Glut_1,#003E99
2541,PH Pitx2 Glut_1,#509945
2542,PH Pitx2 Glut_1,#CC3D4A
2543,PH Pitx2 Glut_1,#00996D
2544,PH Pitx2 Glut_2,#5C0000
2545,PH Pitx2 Glut_2,#00FFC1
2546,PH Pitx2 Glut_2,#8E992E
2547,PH Pitx2 Glut_2,#705CCC
2548,PH Pitx2 Glut_2,#26FFF2
2549,PH Pitx2 Glut_2,#CC00A1
2550,PH Pitx2 Glut_2,#1FCC1F
2551,PH Pitx2 Glut_2,#CC1F34
2552,PH Pitx2 Glut_2,#CC3D4E
2553,PH Pitx2 Glut_2,#995845
2554,PH Pitx2 Glut_2,#73E900
2555,PH Pitx2 Glut_2,#C7FF4D
2556,PH Pitx2 Glut_2,#3DA2CC
2557,PB Lmx1a Glut_1,#85FF4D
2558,PB Lmx1a Glut_1,#FF9D4D
2559,PB Lmx1a Glut_1,#B50000
2560,PB Lmx1a Glut_1,#990017
2561,PB Lmx1a Glut_1,#2300CC
2562,PB Lmx1a Glut_1,#4DBF00
2563,PB Lmx1a Glut_1,#CC1F3B
2564,PB Lmx1a Glut_1,#581FCC
2565,PB Lmx1a Glut_1,#FF00C3
2566,PB Lmx1a Glut_1,#179980
2567,PB Lmx1a Glut_1,#996E00
2568,PB Lmx1a Glut_1,#CC5C75
2569,PB Lmx1a Glut_1,#99772E
2570,PB Lmx1a Glut_1,#26C100
2571,PB Lmx1a Glut_2,#53FF4D
2572,PB Lmx1a Glut_3,#85CC00
2573,PB Lmx1a Glut_3,#45998D
2574,PB Lmx1a Glut_3,#00996F
2575,PB Lmx1a Glut_3,#6FCC5C
2576,PB Lmx1a Glut_3,#929945
2577,PB Lmx1a Glut_3,#5CCC93
2578,PB Lmx1a Glut_3,#1FC7CC
2579,PB Lmx1a Glut_3,#004BCC
2580,PB Lmx1a Glut_3,#73FF9A
2581,PB Lmx1a Glut_4,#832E99
2582,PB Lmx1a Glut_4,#00FF11
2583,PB Lmx1a Glut_4,#C700CC
2584,PB Lmx1a Glut_4,#992E8E
2585,PB Lmx1a Glut_4,#FF4D80
2586,PB Lmx1a Glut_4,#174499
2587,PB Lmx1a Glut_4,#00CCA4
2588,PB Lmx1a Glut_4,#FF3600
2589,PB Lmx1a Glut_5,#B23DCC
2590,PB Lmx1a Glut_5,#001E99
2591,PB Lmx1a Glut_5,#FF9126
2592,PB Lmx1a Glut_5,#8C7300
2593,PB Lmx1a Glut_5,#FF5600
2594,PB Lmx1a Glut_5,#887300
2595,PB Lmx1a Glut_5,#A1CC00
2596,PB Lmx1a Glut_5,#1FCC27
2597,PB Lmx1a Glut_6,#174D99
2598,PB Lmx1a Glut_6,#00FF1B
2599,PB Lmx1a Glut_6,#00CC82
2600,PB Lmx1a Glut_6,#C60000
2601,PB Lmx1a Glut_6,#26FF50
2602,PB Lmx1a Glut_7,#983DCC
2603,PB Lmx1a Glut_7,#2E3099
2604,PB Lmx1a Glut_7,#FEFF26
2605,PB Lmx1a Glut_7,#DBFF73
2606,PB Lmx1a Glut_7,#CC9C3D
2607,PB Lmx1a Glut_7,#CC613D
2608,PH-LHA Foxb1 Glut_1,#26A900
2609,PH-LHA Foxb1 Glut_1,#08CC00
2610,PH-LHA Foxb1 Glut_1,#1FCC9A
2611,PH-LHA Foxb1 Glut_1,#3DCC46
2612,PH-LHA Foxb1 Glut_1,#CCC45C
2613,PH-LHA Foxb1 Glut_1,#99342E
2614,PH-LHA Foxb1 Glut_2,#CC9A00
2615,PH-LHA Foxb1 Glut_2,#FF4D6F
2616,PH-LHA Foxb1 Glut_2,#312E99
2617,PH-LHA Foxb1 Glut_2,#7E00CC
2618,PH-LHA Foxb1 Glut_3,#002600
2619,PH-LHA Foxb1 Glut_3,#FF5B4D
2620,PH-LHA Foxb1 Glut_3,#33CC00
2621,PH-LHA Foxb1 Glut_3,#73FF95
2622,PH-LHA Foxb1 Glut_3,#1F26CC
2623,PH-LHA Foxb1 Glut_3,#99454E
2624,PH-LHA Foxb1 Glut_4,#A30000
2625,PH-LHA Foxb1 Glut_4,#DBFF4D
2626,PH-LHA Foxb1 Glut_5,#002D99
2627,PH-LHA Foxb1 Glut_5,#733DCC
2628,PH-LHA Foxb1 Glut_6,#00FF70
2629,PH-LHA Foxb1 Glut_7,#99457D
2630,PH-LHA Foxb1 Glut_7,#4DB700
2631,PM-LHA Foxb1 Glut_1,#4D3DCC
2632,PM-LHA Foxb1 Glut_1,#C63DCC
2633,PM-LHA Foxb1 Glut_2,#CC1F20
2634,PM-LHA Foxb1 Glut_2,#1F60CC
2635,PM-LHA Foxb1 Glut_2,#C0FF00
2636,PM-LHA Foxb1 Glut_2,#AB5CCC
2637,PM-LHA Foxb1 Glut_2,#83CC3D
2638,PM-LHA Foxb1 Glut_2,#4DB500
2639,PM-LHA Foxb1 Glut_2,#611FCC
2640,PM-LHA Foxb1 Glut_2,#26FF26
2641,PM-LHA Foxb1 Glut_2,#77FF26
2642,PM-LHA Foxb1 Glut_3,#FF0028
2643,PM-LHA Foxb1 Glut_3,#0089CC
2644,PM-LHA Foxb1 Glut_3,#982E99
2645,PAG Dmrta2 Glut,#CC0036
2646,PAG Dmrta2 Glut,#CC831F
2647,PAG Dmrta2 Glut,#99008D
2648,PAG Dmrta2 Glut,#FF2100
2649,PAG Dmrta2 Glut,#AEFF00
2650,PAG Dmrta2 Glut,#004F99
2651,PAG Dmrta2 Glut,#05CC00
2652,PAG Dmrta2 Glut,#00FFBE
2653,MRN-PAG Nkx6-1 Glut,#008ECC
2654,MRN-PAG Nkx6-1 Glut,#00FFD3
2655,MRN-PAG Nkx6-1 Glut,#A7CC3D
2656,MRN-PAG Nkx6-1 Glut,#56CC3D
2657,MRN-PAG Nkx6-1 Glut,#1FCC3C
2658,MB-MY Glut-Sero_1,#F57300
2659,MB-MY Glut-Sero_1,#391799
2660,MB-MY Glut-Sero_1,#00AECC
2661,MB-MY Glut-Sero_1,#1F78CC
2662,MB-MY Glut-Sero_1,#612600
2663,MB-MY Glut-Sero_1,#26FFCE
2664,MB-MY Glut-Sero_1,#FFB14D
2665,MB-MY Glut-Sero_1,#FF73F0
2666,MB-MY Glut-Sero_2,#BCCC1F
2667,MB-MY Glut-Sero_2,#99458C
2668,MB-MY Glut-Sero_2,#739917
2669,MB-MY Glut-Sero_2,#FFA626
2670,MB-MY Glut-Sero_2,#389900
2671,MB-MY Glut-Sero_2,#CC5CCC
2672,MB-MY Glut-Sero_2,#996817
2673,MB-MY Glut-Sero_2,#176B99
2674,MB-MY Glut-Sero_3,#FF73B6
2675,MB-MY Glut-Sero_3,#994565
2676,MB-MY Glut-Sero_3,#509900
2677,MB-MY Glut-Sero_3,#FF73AA
2678,MB-MY Glut-Sero_3,#269D00
2679,MB-MY Glut-Sero_3,#CC3DC9
2680,MB-MY Glut-Sero_4,#E0FF73
2681,MB-MY Glut-Sero_4,#26FFD1
2682,MB-MY Glut-Sero_4,#CC903D
2683,MB-MY Glut-Sero_4,#458299
2684,MB-MY Glut-Sero_4,#1FB4CC
2685,MB-MY Glut-Sero_6,#99456F
2686,MB-MY Glut-Sero_6,#FF7026
2687,MB-MY Glut-Sero_6,#5C74CC
2688,MB-MY Glut-Sero_7,#4DFFB7
2689,MB-MY Glut-Sero_8,#787300
2690,PH-an Pitx2 Glut_1,#AFCC00
